user_id,content_id,date,content_type,category,minutes_consumed
161,14391,2025-12-12,Video,Anxiety,79
161,14392,2025-12-13,Audio,Relationships,26
161,14393,2025-12-14,Audio,Sleep,23
161,14394,2025-12-15,Reading,Relationships,13
161,14395,2025-12-16,Video,Sleep,34
161,14396,2025-12-17,Reading,Stress,42
161,14397,2025-12-18,Audio,Relationships,15
161,14398,2025-12-19,Audio,Stress,48
161,14399,2025-12-20,Video,Anxiety,5
161,14400,2025-12-21,Reading,Sleep,9
161,14401,2025-12-22,Reading,Sleep,17
161,14402,2025-12-23,Video,Relationships,88
161,14403,2025-12-24,Reading,Relationships,30
161,14404,2025-12-25,Video,Anxiety,37
161,14405,2025-12-26,Reading,Relationships,27
161,14406,2025-12-27,Reading,Self-esteem,10
161,14407,2025-12-28,Reading,Stress,44
161,14408,2025-12-29,Audio,Anxiety,59
161,14409,2025-12-30,Reading,Stress,18
161,14410,2025-12-31,Audio,Self-esteem,26
162,14411,2025-12-24,Reading,Stress,34
162,14412,2025-12-25,Video,Self-esteem,12
162,14413,2025-12-26,Audio,Sleep,28
162,14414,2025-12-27,Video,Self-esteem,15
162,14415,2025-12-28,Reading,Stress,15
162,14416,2025-12-29,Audio,Self-esteem,29
162,14417,2025-12-30,Audio,Stress,36
162,14418,2025-12-31,Video,Stress,42
163,14419,2025-10-13,Audio,Sleep,20
163,14420,2025-10-14,Audio,Self-esteem,23
163,14421,2025-10-15,Video,Anxiety,84
163,14422,2025-10-16,Reading,Self-esteem,32
163,14423,2025-10-17,Audio,Self-esteem,33
163,14424,2025-10-18,Reading,Sleep,41
163,14425,2025-10-19,Audio,Sleep,56
163,14426,2025-10-20,Audio,Relationships,33
163,14427,2025-10-21,Video,Anxiety,72
163,14428,2025-10-22,Reading,Stress,22
163,14429,2025-10-23,Audio,Sleep,12
163,14430,2025-10-24,Video,Anxiety,61
163,14431,2025-10-25,Video,Stress,57
163,14432,2025-10-26,Reading,Self-esteem,11
163,14433,2025-10-27,Reading,Anxiety,20
163,14434,2025-10-28,Audio,Sleep,18
163,14435,2025-10-29,Reading,Self-esteem,16
163,14436,2025-10-30,Video,Relationships,21
163,14437,2025-10-31,Audio,Sleep,34
163,14438,2025-11-01,Reading,Sleep,33
163,14439,2025-11-02,Video,Stress,60
163,14440,2025-11-03,Audio,Stress,44
163,14441,2025-11-04,Audio,Anxiety,46
163,14442,2025-11-05,Reading,Relationships,23
163,14443,2025-11-06,Video,Relationships,81
163,14444,2025-11-07,Audio,Stress,44
163,14445,2025-11-08,Reading,Self-esteem,33
163,14446,2025-11-09,Audio,Stress,12
163,14447,2025-11-10,Video,Stress,87
163,14448,2025-11-11,Reading,Stress,11
163,14449,2025-11-12,Reading,Self-esteem,20
163,14450,2025-11-13,Reading,Anxiety,5
163,14451,2025-11-14,Audio,Anxiety,13
163,14452,2025-11-15,Audio,Stress,57
163,14453,2025-11-16,Video,Self-esteem,62
163,14454,2025-11-17,Video,Self-esteem,64
163,14455,2025-11-18,Reading,Self-esteem,35
163,14456,2025-11-19,Audio,Self-esteem,17
163,14457,2025-11-20,Audio,Anxiety,7
163,14458,2025-11-21,Video,Self-esteem,19
163,14459,2025-11-22,Reading,Self-esteem,11
163,14460,2025-11-23,Video,Stress,79
163,14461,2025-11-24,Audio,Sleep,53
163,14462,2025-11-25,Audio,Sleep,26
163,14463,2025-11-26,Audio,Anxiety,45
163,14464,2025-11-27,Reading,Anxiety,18
163,14465,2025-11-28,Audio,Stress,20
163,14466,2025-11-29,Audio,Self-esteem,23
163,14467,2025-11-30,Video,Sleep,71
163,14468,2025-12-01,Reading,Self-esteem,17
163,14469,2025-12-02,Reading,Anxiety,43
163,14470,2025-12-03,Reading,Anxiety,43
163,14471,2025-12-04,Reading,Sleep,36
163,14472,2025-12-05,Audio,Relationships,43
163,14473,2025-12-06,Reading,Stress,28
163,14474,2025-12-07,Video,Self-esteem,75
163,14475,2025-12-08,Reading,Anxiety,21
163,14476,2025-12-09,Reading,Relationships,9
163,14477,2025-12-10,Video,Relationships,16
163,14478,2025-12-11,Reading,Anxiety,11
163,14479,2025-12-12,Audio,Self-esteem,28
163,14480,2025-12-13,Reading,Relationships,43
163,14481,2025-12-14,Audio,Anxiety,7
163,14482,2025-12-15,Reading,Self-esteem,40
163,14483,2025-12-16,Audio,Anxiety,58
163,14484,2025-12-17,Reading,Sleep,17
163,14485,2025-12-18,Audio,Sleep,9
163,14486,2025-12-19,Audio,Sleep,12
163,14487,2025-12-20,Reading,Relationships,17
163,14488,2025-12-21,Video,Relationships,71
163,14489,2025-12-22,Audio,Sleep,35
163,14490,2025-12-23,Audio,Self-esteem,27
163,14491,2025-12-24,Audio,Relationships,13
163,14492,2025-12-25,Reading,Self-esteem,15
163,14493,2025-12-26,Audio,Self-esteem,51
163,14494,2025-12-27,Reading,Relationships,27
163,14495,2025-12-28,Reading,Relationships,36
163,14496,2025-12-29,Video,Stress,59
163,14497,2025-12-30,Reading,Anxiety,20
163,14498,2025-12-31,Video,Sleep,72
164,14499,2025-07-30,Video,Relationships,70
164,14500,2025-07-31,Video,Self-esteem,24
164,14501,2025-08-01,Audio,Self-esteem,16
164,14502,2025-08-02,Audio,Sleep,58
164,14503,2025-08-03,Audio,Self-esteem,28
164,14504,2025-08-04,Video,Anxiety,24
164,14505,2025-08-05,Video,Relationships,34
164,14506,2025-08-06,Audio,Sleep,21
164,14507,2025-08-07,Audio,Stress,54
164,14508,2025-08-08,Reading,Stress,10
164,14509,2025-08-09,Reading,Self-esteem,42
164,14510,2025-08-10,Audio,Anxiety,12
164,14511,2025-08-11,Reading,Sleep,18
164,14512,2025-08-12,Reading,Self-esteem,29
164,14513,2025-08-13,Audio,Relationships,15
164,14514,2025-08-14,Video,Self-esteem,40
164,14515,2025-08-15,Video,Stress,10
164,14516,2025-08-16,Reading,Relationships,23
164,14517,2025-08-17,Video,Stress,40
164,14518,2025-08-18,Audio,Relationships,37
164,14519,2025-08-19,Video,Relationships,40
164,14520,2025-08-20,Reading,Stress,5
164,14521,2025-08-21,Reading,Relationships,44
164,14522,2025-08-22,Video,Anxiety,9
164,14523,2025-08-23,Reading,Self-esteem,22
164,14524,2025-08-24,Audio,Relationships,49
164,14525,2025-08-25,Video,Relationships,57
164,14526,2025-08-26,Reading,Anxiety,9
164,14527,2025-08-27,Audio,Relationships,55
164,14528,2025-08-28,Video,Self-esteem,9
164,14529,2025-08-29,Video,Stress,51
164,14530,2025-08-30,Reading,Relationships,8
164,14531,2025-08-31,Video,Relationships,50
164,14532,2025-09-01,Reading,Stress,20
164,14533,2025-09-02,Audio,Stress,32
164,14534,2025-09-03,Reading,Anxiety,34
164,14535,2025-09-04,Video,Anxiety,34
164,14536,2025-09-05,Video,Sleep,65
164,14537,2025-09-06,Audio,Self-esteem,20
164,14538,2025-09-07,Video,Sleep,15
164,14539,2025-09-08,Video,Stress,63
164,14540,2025-09-09,Audio,Self-esteem,42
164,14541,2025-09-10,Video,Stress,32
164,14542,2025-09-11,Audio,Stress,57
164,14543,2025-09-12,Reading,Self-esteem,5
164,14544,2025-09-13,Audio,Self-esteem,39
164,14545,2025-09-14,Reading,Self-esteem,5
164,14546,2025-09-15,Audio,Sleep,27
164,14547,2025-09-16,Reading,Self-esteem,28
164,14548,2025-09-17,Video,Stress,23
164,14549,2025-09-18,Audio,Sleep,57
164,14550,2025-09-19,Video,Sleep,20
164,14551,2025-09-20,Reading,Stress,42
164,14552,2025-09-21,Audio,Stress,42
164,14553,2025-09-22,Video,Stress,70
164,14554,2025-09-23,Audio,Stress,30
164,14555,2025-09-24,Reading,Self-esteem,25
164,14556,2025-09-25,Video,Sleep,11
164,14557,2025-09-26,Video,Stress,55
164,14558,2025-09-27,Video,Stress,49
164,14559,2025-09-28,Audio,Stress,41
164,14560,2025-09-29,Audio,Stress,33
164,14561,2025-09-30,Reading,Self-esteem,40
164,14562,2025-10-01,Reading,Anxiety,38
164,14563,2025-10-02,Audio,Relationships,11
164,14564,2025-10-03,Audio,Relationships,19
164,14565,2025-10-04,Reading,Sleep,42
164,14566,2025-10-05,Reading,Anxiety,24
164,14567,2025-10-06,Audio,Self-esteem,27
164,14568,2025-10-07,Audio,Self-esteem,12
164,14569,2025-10-08,Video,Sleep,44
164,14570,2025-10-09,Video,Sleep,11
164,14571,2025-10-10,Reading,Relationships,8
164,14572,2025-10-11,Audio,Self-esteem,22
164,14573,2025-10-12,Audio,Self-esteem,50
164,14574,2025-10-13,Video,Stress,17
164,14575,2025-10-14,Video,Anxiety,24
164,14576,2025-10-15,Reading,Sleep,11
164,14577,2025-10-16,Audio,Sleep,35
164,14578,2025-10-17,Audio,Anxiety,44
164,14579,2025-10-18,Audio,Stress,8
164,14580,2025-10-19,Video,Relationships,83
164,14581,2025-10-20,Reading,Stress,44
164,14582,2025-10-21,Audio,Stress,36
164,14583,2025-10-22,Audio,Sleep,25
164,14584,2025-10-23,Reading,Anxiety,13
164,14585,2025-10-24,Audio,Stress,38
164,14586,2025-10-25,Video,Sleep,84
164,14587,2025-10-26,Video,Anxiety,80
164,14588,2025-10-27,Reading,Relationships,16
164,14589,2025-10-28,Reading,Anxiety,42
164,14590,2025-10-29,Audio,Relationships,39
164,14591,2025-10-30,Reading,Sleep,11
164,14592,2025-10-31,Reading,Self-esteem,40
164,14593,2025-11-01,Reading,Anxiety,20
164,14594,2025-11-02,Video,Self-esteem,81
164,14595,2025-11-03,Reading,Self-esteem,23
164,14596,2025-11-04,Audio,Relationships,27
164,14597,2025-11-05,Reading,Stress,12
164,14598,2025-11-06,Video,Anxiety,50
164,14599,2025-11-07,Video,Sleep,13
164,14600,2025-11-08,Audio,Self-esteem,50
164,14601,2025-11-09,Video,Relationships,37
164,14602,2025-11-10,Audio,Relationships,18
164,14603,2025-11-11,Reading,Relationships,43
164,14604,2025-11-12,Video,Stress,72
164,14605,2025-11-13,Reading,Sleep,26
164,14606,2025-11-14,Reading,Sleep,13
164,14607,2025-11-15,Video,Relationships,26
164,14608,2025-11-16,Audio,Relationships,16
164,14609,2025-11-17,Audio,Self-esteem,25
164,14610,2025-11-18,Video,Relationships,54
164,14611,2025-11-19,Audio,Relationships,49
165,14612,2025-08-24,Reading,Relationships,40
165,14613,2025-08-25,Video,Anxiety,36
165,14614,2025-08-26,Audio,Anxiety,39
165,14615,2025-08-27,Reading,Sleep,31
165,14616,2025-08-28,Audio,Sleep,59
165,14617,2025-08-29,Reading,Self-esteem,37
165,14618,2025-08-30,Video,Stress,58
165,14619,2025-08-31,Video,Sleep,62
165,14620,2025-09-01,Audio,Self-esteem,50
165,14621,2025-09-02,Video,Self-esteem,71
165,14622,2025-09-03,Video,Self-esteem,53
165,14623,2025-09-04,Audio,Self-esteem,21
165,14624,2025-09-05,Audio,Stress,46
165,14625,2025-09-06,Reading,Self-esteem,18
165,14626,2025-09-07,Audio,Relationships,8
165,14627,2025-09-08,Audio,Relationships,17
165,14628,2025-09-09,Reading,Stress,18
165,14629,2025-09-10,Audio,Self-esteem,21
165,14630,2025-09-11,Audio,Sleep,32
165,14631,2025-09-12,Video,Anxiety,50
165,14632,2025-09-13,Reading,Relationships,14
165,14633,2025-09-14,Audio,Sleep,39
165,14634,2025-09-15,Audio,Anxiety,39
165,14635,2025-09-16,Audio,Self-esteem,54
165,14636,2025-09-17,Reading,Sleep,40
165,14637,2025-09-18,Video,Self-esteem,32
165,14638,2025-09-19,Reading,Stress,31
165,14639,2025-09-20,Audio,Self-esteem,33
165,14640,2025-09-21,Reading,Stress,21
165,14641,2025-09-22,Reading,Stress,43
165,14642,2025-09-23,Reading,Anxiety,42
165,14643,2025-09-24,Reading,Stress,19
165,14644,2025-09-25,Audio,Self-esteem,7
165,14645,2025-09-26,Audio,Self-esteem,55
165,14646,2025-09-27,Audio,Self-esteem,28
165,14647,2025-09-28,Reading,Relationships,11
165,14648,2025-09-29,Video,Self-esteem,20
165,14649,2025-09-30,Audio,Self-esteem,17
165,14650,2025-10-01,Audio,Relationships,46
165,14651,2025-10-02,Reading,Relationships,43
165,14652,2025-10-03,Video,Relationships,78
165,14653,2025-10-04,Audio,Self-esteem,35
165,14654,2025-10-05,Video,Sleep,62
165,14655,2025-10-06,Audio,Relationships,34
165,14656,2025-10-07,Audio,Stress,8
165,14657,2025-10-08,Video,Stress,63
165,14658,2025-10-09,Audio,Relationships,32
165,14659,2025-10-10,Video,Stress,11
165,14660,2025-10-11,Reading,Self-esteem,43
165,14661,2025-10-12,Video,Anxiety,25
165,14662,2025-10-13,Video,Self-esteem,52
165,14663,2025-10-14,Video,Anxiety,78
165,14664,2025-10-15,Reading,Relationships,17
165,14665,2025-10-16,Reading,Self-esteem,35
165,14666,2025-10-17,Reading,Self-esteem,34
165,14667,2025-10-18,Audio,Sleep,15
165,14668,2025-10-19,Audio,Self-esteem,54
165,14669,2025-10-20,Audio,Relationships,28
165,14670,2025-10-21,Reading,Anxiety,24
165,14671,2025-10-22,Video,Stress,74
165,14672,2025-10-23,Reading,Relationships,41
165,14673,2025-10-24,Reading,Self-esteem,19
165,14674,2025-10-25,Video,Anxiety,76
165,14675,2025-10-26,Reading,Sleep,41
165,14676,2025-10-27,Video,Stress,42
165,14677,2025-10-28,Audio,Sleep,14
165,14678,2025-10-29,Audio,Relationships,35
165,14679,2025-10-30,Audio,Self-esteem,6
165,14680,2025-10-31,Audio,Relationships,35
165,14681,2025-11-01,Video,Anxiety,85
165,14682,2025-11-02,Audio,Relationships,18
165,14683,2025-11-03,Video,Stress,77
165,14684,2025-11-04,Audio,Self-esteem,32
165,14685,2025-11-05,Audio,Self-esteem,7
165,14686,2025-11-06,Audio,Anxiety,18
165,14687,2025-11-07,Reading,Anxiety,36
165,14688,2025-11-08,Video,Stress,43
165,14689,2025-11-09,Video,Sleep,73
165,14690,2025-11-10,Video,Relationships,70
165,14691,2025-11-11,Video,Sleep,33
165,14692,2025-11-12,Video,Anxiety,26
165,14693,2025-11-13,Video,Self-esteem,8
165,14694,2025-11-14,Audio,Anxiety,57
165,14695,2025-11-15,Video,Relationships,30
165,14696,2025-11-16,Audio,Self-esteem,41
165,14697,2025-11-17,Reading,Stress,5
165,14698,2025-11-18,Audio,Anxiety,9
165,14699,2025-11-19,Audio,Anxiety,25
165,14700,2025-11-20,Reading,Anxiety,39
165,14701,2025-11-21,Video,Stress,81
165,14702,2025-11-22,Audio,Stress,25
165,14703,2025-11-23,Audio,Sleep,34
165,14704,2025-11-24,Audio,Relationships,29
165,14705,2025-11-25,Reading,Relationships,33
165,14706,2025-11-26,Audio,Anxiety,13
165,14707,2025-11-27,Audio,Self-esteem,19
165,14708,2025-11-28,Video,Self-esteem,42
165,14709,2025-11-29,Reading,Self-esteem,31
165,14710,2025-11-30,Reading,Sleep,18
165,14711,2025-12-01,Video,Stress,39
165,14712,2025-12-02,Reading,Relationships,21
165,14713,2025-12-03,Reading,Self-esteem,17
165,14714,2025-12-04,Reading,Stress,5
165,14715,2025-12-05,Video,Stress,42
165,14716,2025-12-06,Video,Anxiety,36
165,14717,2025-12-07,Reading,Anxiety,30
165,14718,2025-12-08,Audio,Sleep,38
165,14719,2025-12-09,Video,Self-esteem,43
165,14720,2025-12-10,Reading,Stress,36
165,14721,2025-12-11,Audio,Sleep,39
165,14722,2025-12-12,Reading,Sleep,35
165,14723,2025-12-13,Audio,Anxiety,23
165,14724,2025-12-14,Video,Self-esteem,70
165,14725,2025-12-15,Video,Stress,64
165,14726,2025-12-16,Reading,Sleep,9
165,14727,2025-12-17,Video,Anxiety,20
165,14728,2025-12-18,Reading,Anxiety,40
165,14729,2025-12-19,Audio,Relationships,6
165,14730,2025-12-20,Video,Stress,56
165,14731,2025-12-21,Video,Stress,7
165,14732,2025-12-22,Audio,Anxiety,45
165,14733,2025-12-23,Reading,Relationships,37
165,14734,2025-12-24,Audio,Sleep,58
165,14735,2025-12-25,Audio,Stress,23
165,14736,2025-12-26,Video,Anxiety,36
165,14737,2025-12-27,Video,Relationships,76
165,14738,2025-12-28,Video,Stress,24
165,14739,2025-12-29,Reading,Relationships,30
165,14740,2025-12-30,Video,Sleep,54
165,14741,2025-12-31,Reading,Stress,11
166,14742,2025-12-04,Audio,Sleep,6
166,14743,2025-12-05,Audio,Self-esteem,40
166,14744,2025-12-06,Audio,Stress,58
166,14745,2025-12-07,Audio,Sleep,16
166,14746,2025-12-08,Reading,Anxiety,21
166,14747,2025-12-09,Video,Self-esteem,44
166,14748,2025-12-10,Reading,Relationships,37
166,14749,2025-12-11,Reading,Relationships,21
166,14750,2025-12-12,Audio,Stress,31
166,14751,2025-12-13,Audio,Sleep,21
166,14752,2025-12-14,Reading,Self-esteem,18
166,14753,2025-12-15,Reading,Self-esteem,24
166,14754,2025-12-16,Reading,Sleep,5
166,14755,2025-12-17,Audio,Self-esteem,18
166,14756,2025-12-18,Audio,Anxiety,39
166,14757,2025-12-19,Reading,Stress,40
166,14758,2025-12-20,Video,Relationships,85
166,14759,2025-12-21,Reading,Anxiety,23
166,14760,2025-12-22,Audio,Stress,8
166,14761,2025-12-23,Reading,Self-esteem,35
166,14762,2025-12-24,Audio,Sleep,54
166,14763,2025-12-25,Audio,Relationships,7
166,14764,2025-12-26,Video,Anxiety,26
166,14765,2025-12-27,Video,Relationships,34
166,14766,2025-12-28,Reading,Sleep,34
166,14767,2025-12-29,Video,Stress,45
166,14768,2025-12-30,Audio,Anxiety,31
166,14769,2025-12-31,Audio,Relationships,33
167,14770,2025-09-08,Video,Anxiety,25
167,14771,2025-09-09,Video,Anxiety,27
167,14772,2025-09-10,Reading,Anxiety,39
167,14773,2025-09-11,Audio,Relationships,57
167,14774,2025-09-12,Video,Anxiety,22
167,14775,2025-09-13,Reading,Anxiety,16
167,14776,2025-09-14,Reading,Stress,39
167,14777,2025-09-15,Video,Self-esteem,86
167,14778,2025-09-16,Audio,Self-esteem,38
167,14779,2025-09-17,Video,Stress,83
167,14780,2025-09-18,Audio,Sleep,48
167,14781,2025-09-19,Audio,Anxiety,16
167,14782,2025-09-20,Audio,Self-esteem,29
167,14783,2025-09-21,Audio,Relationships,15
167,14784,2025-09-22,Video,Relationships,25
167,14785,2025-09-23,Reading,Sleep,5
167,14786,2025-09-24,Audio,Anxiety,49
167,14787,2025-09-25,Audio,Relationships,50
167,14788,2025-09-26,Reading,Sleep,16
167,14789,2025-09-27,Audio,Relationships,38
167,14790,2025-09-28,Audio,Sleep,31
167,14791,2025-09-29,Video,Relationships,27
167,14792,2025-09-30,Video,Sleep,63
167,14793,2025-10-01,Video,Relationships,22
167,14794,2025-10-02,Audio,Anxiety,47
167,14795,2025-10-03,Audio,Sleep,15
167,14796,2025-10-04,Video,Self-esteem,24
167,14797,2025-10-05,Video,Sleep,8
167,14798,2025-10-06,Video,Self-esteem,60
167,14799,2025-10-07,Video,Stress,5
167,14800,2025-10-08,Audio,Relationships,29
167,14801,2025-10-09,Video,Anxiety,62
167,14802,2025-10-10,Audio,Sleep,12
167,14803,2025-10-11,Video,Stress,70
167,14804,2025-10-12,Audio,Sleep,31
167,14805,2025-10-13,Audio,Stress,58
167,14806,2025-10-14,Audio,Self-esteem,26
167,14807,2025-10-15,Reading,Self-esteem,28
167,14808,2025-10-16,Reading,Anxiety,39
167,14809,2025-10-17,Reading,Self-esteem,7
167,14810,2025-10-18,Reading,Self-esteem,43
167,14811,2025-10-19,Audio,Sleep,7
167,14812,2025-10-20,Audio,Stress,54
167,14813,2025-10-21,Audio,Sleep,34
167,14814,2025-10-22,Video,Relationships,71
167,14815,2025-10-23,Audio,Anxiety,35
167,14816,2025-10-24,Audio,Anxiety,34
167,14817,2025-10-25,Reading,Self-esteem,29
167,14818,2025-10-26,Audio,Relationships,47
167,14819,2025-10-27,Reading,Stress,19
167,14820,2025-10-28,Audio,Self-esteem,48
167,14821,2025-10-29,Audio,Relationships,31
167,14822,2025-10-30,Audio,Relationships,36
167,14823,2025-10-31,Audio,Relationships,56
167,14824,2025-11-01,Audio,Relationships,39
167,14825,2025-11-02,Video,Sleep,15
167,14826,2025-11-03,Reading,Stress,5
167,14827,2025-11-04,Reading,Anxiety,38
167,14828,2025-11-05,Audio,Sleep,50
167,14829,2025-11-06,Reading,Self-esteem,31
167,14830,2025-11-07,Video,Stress,9
167,14831,2025-11-08,Reading,Anxiety,12
167,14832,2025-11-09,Reading,Stress,33
167,14833,2025-11-10,Reading,Sleep,37
167,14834,2025-11-11,Reading,Sleep,41
167,14835,2025-11-12,Video,Self-esteem,52
167,14836,2025-11-13,Reading,Anxiety,33
167,14837,2025-11-14,Audio,Sleep,46
167,14838,2025-11-15,Video,Anxiety,58
167,14839,2025-11-16,Video,Self-esteem,10
167,14840,2025-11-17,Video,Anxiety,61
167,14841,2025-11-18,Audio,Self-esteem,8
168,14842,2025-10-29,Video,Stress,25
168,14843,2025-10-30,Video,Self-esteem,28
168,14844,2025-10-31,Audio,Self-esteem,37
168,14845,2025-11-01,Audio,Sleep,28
168,14846,2025-11-02,Video,Anxiety,18
168,14847,2025-11-03,Video,Stress,87
168,14848,2025-11-04,Video,Relationships,41
168,14849,2025-11-05,Reading,Self-esteem,19
168,14850,2025-11-06,Video,Self-esteem,31
168,14851,2025-11-07,Reading,Self-esteem,29
168,14852,2025-11-08,Audio,Self-esteem,9
168,14853,2025-11-09,Audio,Anxiety,6
168,14854,2025-11-10,Reading,Sleep,32
168,14855,2025-11-11,Video,Anxiety,32
168,14856,2025-11-12,Reading,Relationships,20
168,14857,2025-11-13,Reading,Stress,35
168,14858,2025-11-14,Reading,Self-esteem,15
168,14859,2025-11-15,Reading,Relationships,32
168,14860,2025-11-16,Audio,Anxiety,31
168,14861,2025-11-17,Reading,Relationships,17
168,14862,2025-11-18,Reading,Stress,11
168,14863,2025-11-19,Video,Relationships,13
168,14864,2025-11-20,Reading,Sleep,24
168,14865,2025-11-21,Video,Sleep,49
168,14866,2025-11-22,Audio,Stress,22
168,14867,2025-11-23,Video,Anxiety,78
168,14868,2025-11-24,Reading,Stress,23
168,14869,2025-11-25,Video,Anxiety,73
168,14870,2025-11-26,Audio,Relationships,29
168,14871,2025-11-27,Audio,Self-esteem,38
168,14872,2025-11-28,Audio,Relationships,36
168,14873,2025-11-29,Audio,Self-esteem,40
168,14874,2025-11-30,Reading,Anxiety,23
168,14875,2025-12-01,Reading,Self-esteem,40
168,14876,2025-12-02,Reading,Self-esteem,39
168,14877,2025-12-03,Video,Relationships,76
168,14878,2025-12-04,Video,Anxiety,25
168,14879,2025-12-05,Video,Relationships,52
168,14880,2025-12-06,Video,Relationships,38
168,14881,2025-12-07,Video,Sleep,33
168,14882,2025-12-08,Reading,Anxiety,21
168,14883,2025-12-09,Video,Stress,13
168,14884,2025-12-10,Video,Stress,28
168,14885,2025-12-11,Video,Relationships,20
168,14886,2025-12-12,Video,Sleep,80
168,14887,2025-12-13,Reading,Sleep,32
168,14888,2025-12-14,Audio,Self-esteem,19
168,14889,2025-12-15,Video,Sleep,25
168,14890,2025-12-16,Video,Relationships,43
168,14891,2025-12-17,Video,Stress,22
168,14892,2025-12-18,Audio,Stress,50
168,14893,2025-12-19,Reading,Stress,14
168,14894,2025-12-20,Audio,Self-esteem,57
168,14895,2025-12-21,Audio,Self-esteem,52
168,14896,2025-12-22,Reading,Stress,15
168,14897,2025-12-23,Video,Sleep,29
168,14898,2025-12-24,Reading,Anxiety,8
168,14899,2025-12-25,Video,Stress,78
168,14900,2025-12-26,Video,Relationships,52
168,14901,2025-12-27,Reading,Sleep,23
168,14902,2025-12-28,Video,Stress,7
168,14903,2025-12-29,Video,Anxiety,21
168,14904,2025-12-30,Audio,Self-esteem,54
168,14905,2025-12-31,Video,Sleep,17
169,14906,2025-09-19,Audio,Sleep,52
169,14907,2025-09-20,Video,Stress,31
169,14908,2025-09-21,Reading,Stress,12
169,14909,2025-09-22,Audio,Self-esteem,27
169,14910,2025-09-23,Reading,Stress,29
169,14911,2025-09-24,Audio,Sleep,13
169,14912,2025-09-25,Audio,Sleep,46
169,14913,2025-09-26,Video,Sleep,31
169,14914,2025-09-27,Reading,Stress,26
169,14915,2025-09-28,Video,Anxiety,39
169,14916,2025-09-29,Audio,Sleep,28
169,14917,2025-09-30,Video,Anxiety,44
169,14918,2025-10-01,Audio,Anxiety,46
169,14919,2025-10-02,Audio,Self-esteem,53
169,14920,2025-10-03,Reading,Relationships,19
169,14921,2025-10-04,Reading,Anxiety,26
169,14922,2025-10-05,Audio,Stress,43
169,14923,2025-10-06,Reading,Stress,41
169,14924,2025-10-07,Audio,Sleep,35
169,14925,2025-10-08,Audio,Anxiety,42
169,14926,2025-10-09,Audio,Sleep,17
169,14927,2025-10-10,Reading,Sleep,34
169,14928,2025-10-11,Video,Self-esteem,79
169,14929,2025-10-12,Audio,Sleep,6
169,14930,2025-10-13,Reading,Anxiety,38
169,14931,2025-10-14,Video,Stress,15
169,14932,2025-10-15,Video,Stress,49
169,14933,2025-10-16,Reading,Stress,16
169,14934,2025-10-17,Video,Relationships,65
169,14935,2025-10-18,Video,Stress,30
169,14936,2025-10-19,Video,Sleep,32
169,14937,2025-10-20,Reading,Stress,38
169,14938,2025-10-21,Audio,Relationships,25
169,14939,2025-10-22,Video,Sleep,11
169,14940,2025-10-23,Reading,Relationships,30
169,14941,2025-10-24,Audio,Sleep,32
169,14942,2025-10-25,Video,Sleep,63
169,14943,2025-10-26,Video,Stress,59
169,14944,2025-10-27,Reading,Stress,16
169,14945,2025-10-28,Audio,Stress,15
169,14946,2025-10-29,Video,Sleep,62
169,14947,2025-10-30,Video,Sleep,11
169,14948,2025-10-31,Audio,Sleep,21
169,14949,2025-11-01,Audio,Stress,40
169,14950,2025-11-02,Audio,Stress,24
169,14951,2025-11-03,Audio,Anxiety,40
169,14952,2025-11-04,Video,Stress,63
169,14953,2025-11-05,Video,Anxiety,34
169,14954,2025-11-06,Reading,Stress,12
169,14955,2025-11-07,Audio,Stress,30
169,14956,2025-11-08,Reading,Anxiety,12
169,14957,2025-11-09,Audio,Self-esteem,6
169,14958,2025-11-10,Reading,Self-esteem,37
169,14959,2025-11-11,Reading,Stress,41
169,14960,2025-11-12,Video,Self-esteem,10
169,14961,2025-11-13,Audio,Relationships,48
169,14962,2025-11-14,Audio,Anxiety,43
169,14963,2025-11-15,Reading,Stress,8
169,14964,2025-11-16,Reading,Self-esteem,5
169,14965,2025-11-17,Audio,Anxiety,28
169,14966,2025-11-18,Video,Stress,44
169,14967,2025-11-19,Reading,Anxiety,23
169,14968,2025-11-20,Reading,Self-esteem,36
169,14969,2025-11-21,Reading,Self-esteem,30
169,14970,2025-11-22,Video,Self-esteem,81
169,14971,2025-11-23,Audio,Sleep,48
169,14972,2025-11-24,Reading,Relationships,25
169,14973,2025-11-25,Audio,Stress,57
169,14974,2025-11-26,Video,Self-esteem,50
169,14975,2025-11-27,Audio,Anxiety,25
169,14976,2025-11-28,Audio,Self-esteem,32
169,14977,2025-11-29,Reading,Self-esteem,13
169,14978,2025-11-30,Audio,Stress,14
169,14979,2025-12-01,Audio,Sleep,45
169,14980,2025-12-02,Reading,Sleep,28
169,14981,2025-12-03,Video,Stress,80
169,14982,2025-12-04,Video,Self-esteem,85
169,14983,2025-12-05,Audio,Sleep,58
169,14984,2025-12-06,Video,Anxiety,41
169,14985,2025-12-07,Video,Relationships,66
169,14986,2025-12-08,Reading,Relationships,18
169,14987,2025-12-09,Audio,Sleep,51
169,14988,2025-12-10,Audio,Sleep,25
170,14989,2025-11-13,Reading,Self-esteem,30
170,14990,2025-11-14,Video,Self-esteem,50
170,14991,2025-11-15,Reading,Self-esteem,13
170,14992,2025-11-16,Video,Anxiety,55
170,14993,2025-11-17,Reading,Sleep,18
170,14994,2025-11-18,Reading,Anxiety,11
